ligand,blob_map_filename
CTP-like,7MIH_A_602_UTP.npz
MG-like,7VAR_C_602_MG.npz
ATP-like,7LG5_C_901_ATP.npz
CLA-like,6ZZX_1_605_CLA.npz
RARE_LIGAND,7CU3_A_2005_6OU.npz
CLA-like,7YCA_A_835_CLA.npz
NAG,6WM3_U_503_NAG.npz
NAG,6LR4_G_1_NAG.npz
HEC-like,8GY3_A_502_HEC.npz
NAG,7V8A_c_1_NAG.npz
CLR,8SIA_B_1301_CLR.npz
RARE_LIGAND,8P5V_D_1303_TPP.npz
NAG,7E9N_A_1306_NAG.npz
SF4-like,7V2C_C_301_SF4.npz
CLA-like,6KIF_G_1127_CLA.npz
CA-like,7PHK_A_607_K.npz
RARE_LIGAND,7SBX_A_1409_8Z9.npz
NAG,7QL5_K_2_NAG.npz
CLA-like,8AM5_b_813_CLA.npz
MG-like,6KOU_H_401_MG.npz
FES-like,7NZ1_G_1001_FES.npz
RARE_LIGAND,6PLT_A_504_UNL.npz
CLA-like,7BGI_9_609_CLA.npz
NAG,7KE4_E_1_NAG.npz
NAG,6LQG_J_1_NAG.npz
ATP-like,6O1V_A_2004_ATP.npz
CLA-like,8AM5_b_803_CLA.npz
CLA-like,7Y7B_4_604_CLA.npz
CLA-like,6KIF_f_1204_CLA.npz
GTP-like,8SNB_MB_501_GTP.npz
MG-like,7LGJ_D_901_MG.npz
NAG,7EDI_W_1_NAG.npz
SF4-like,7PSA_G_801_SF4.npz
NAG,7UB0_B_1307_NAG.npz
NAG,7K8S_E_1_NAG.npz
FES-like,7P7C_E_201_FES.npz
RARE_LIGAND,6PLU_A_508_UNL.npz
NAG,7SMQ_I_2_NAG.npz
RARE_LIGAND,6UZ0_A_3020_6OU.npz
CLA-like,7Y7B_A_821_CLA.npz
MAN-like,8CZZ_j_7_MAN.npz
BCR,6KIF_j_4016_BCR.npz
RARE_LIGAND,6ZZX_A_1114_CHL.npz
MG-like,6KPI_E_402_MG.npz
RARE_LIGAND,8F74_B_903_PEE.npz
NAG,7KC4_C_1_NAG.npz
CA-like,7VNN_D_902_CA.npz
MG-like,6KQ4_F_402_MG.npz
RARE_LIGAND,7BVE_B_1103_95E.npz
HG-like,7XM1_B_202_BA.npz
CDL,8ABA_L_3002_CDL.npz
CLA-like,7Y7B_A_831_CLA.npz
RARE_LIGAND,6X17_C_501_6OU.npz
GTP-like,7TQY_A_501_GTP.npz
RARE_LIGAND,8AC4_N_502_HEM.npz
ATP-like,7NJK_A_600_ATP.npz
NAG,7SAA_E_1_NAG.npz
BCR,6KAD_C_515_BCR.npz
NAG,6XM3_F_2_NAG.npz
SF4-like,7BKC_a_706_SF4.npz
CLA-like,8BD3_s_304_CLA.npz
RARE_LIGAND,8EW3_B_601_RBF.npz
HG-like,7XM1_OA_201_BA.npz
CLA-like,8HW1_C_606_CLA.npz
RARE_LIGAND,7R3K_A_801_CL0.npz
ZN-like,7S4J_E_501_CU.npz
ADP-like,7Q8S_C_600_ADP.npz
CTP-like,7BES_C_302_UTP.npz
RARE_LIGAND,6ZZX_9_601_CHL.npz
ADP-like,7NVN_z_601_ADP.npz
NAG,6V0R_a_1_NAG.npz
GTP-like,8GLV_Cv_502_GTP.npz
NAG,8DOW_V_2_NAG.npz
MG-like,6KS6_q_602_MG.npz
RARE_LIGAND,8AC4_I_201_PC1.npz
FES-like,6YJ4_E_301_FES.npz
NAG,7V7O_i_1_NAG.npz
NAG,6PZY_O_2_NAG.npz
BCR,7YCA_F_801_BCR.npz
CLA-like,6KAD_r_603_CLA.npz
GTP-like,7AX3_S_901_GCP.npz
NAG,8G3Q_3_2_NAG.npz
CLA-like,8BD3_S_314_CLA.npz
NAG,7QN5_b_1_NAG.npz
NAG,8DLT_S_1_NAG.npz
HEC-like,7LQ5_A_301_HEC.npz
ATP-like,7P3Q_A_201_ATP.npz
RARE_LIGAND,6L7P_D_612_AJP.npz
NAG,7V8A_o_2_NAG.npz
CLA-like,6L35_A_854_CLA.npz
CLA-like,7S3D_G_1129_CLA.npz
NAG,7QL5_G_1_NAG.npz
RARE_LIGAND,7N78_A_1206_PC1.npz
CTP-like,7MIU_H_604_UTP.npz
MG-like,7NJK_B_601_MG.npz
RARE_LIGAND,6JPA_A_1908_3PE.npz
RARE_LIGAND,8P5V_C_1303_TPP.npz
PX4-like,7JN1_J_501_MC3.npz
CDL,7AK5_h_201_CDL.npz
NAG,7KDH_B_1301_NAG.npz
RARE_LIGAND,7YCA_A_802_CL0.npz
RARE_LIGAND,7MZ6_C_802_6IY.npz
CA-like,7X21_A_1101_K.npz
RARE_LIGAND,7VCF_T_42_SEP.npz
NAG,6LQG_F_2_NAG.npz
SF4-like,7W1U_C_301_SF4.npz
ATP-like,6RDE_U_1001_ATP.npz
CLA-like,6L35_B_802_CLA.npz
RARE_LIGAND,8BD3_n_302_CHL.npz
ADP-like,6VON_E_601_ADP.npz
NAG,7LBF_C_605_NAG.npz
NAG,7KKK_Q_1_NAG.npz
RARE_LIGAND,6KQO_D_403_9TY.npz
NAD-like,6ZKE_1_503_NAI.npz
LMT,7R41_A_302_LMT.npz
CLA-like,6L35_B_812_CLA.npz
CA-like,8D1F_E_501_CA.npz
GTP-like,8SNB_JB_501_GTP.npz
NAG,7QO7_R_1_NAG.npz
BMA-like,8DE6_A_603_BMA.npz
AGS,7RL7_C_902_AGS.npz
RARE_LIGAND,7WUB_K_802_Y6Y.npz
PGV-like,6VXZ_C_505_PGW.npz
CYC-like,7EZX_iP_1001_CYC.npz
HEC-like,8AC5_N_502_HEC.npz
RARE_LIGAND,7WLL_A_2319_Y01.npz
ATP-like,7TCH_C_301_ATP.npz
MG-like,8IO7_B_901_MG.npz
NAG,7LWO_A_1303_NAG.npz
ADP-like,7PMF_C_401_ADP.npz
NAG,6X98_X_1_NAG.npz
NAG,6W1J_J_1_NAG.npz
RARE_LIGAND,6R7X_B_905_PC1.npz
NAG,7DD7_F_1_NAG.npz
NAG,7MW2_M_1_NAG.npz
NAG,7YVE_A_1310_NAG.npz
RARE_LIGAND,7MZ5_A_901_6EU.npz
AMP-like,7MIS_C_2000_AMP.npz
GTP-like,7QSK_O_401_GTP.npz
RARE_LIGAND,6GIQ_C_401_6PH.npz
MAN-like,6UDJ_T_4_MAN.npz
NAG,7D00_G_1_NAG.npz
NAG,7SBX_G_1_NAG.npz
CLA-like,7YCA_H_302_CLA.npz
NAG,7SBS_B_1409_NAG.npz
MG-like,6KPJ_A_404_MG.npz
CLA-like,7BGI_A_1104_CLA.npz
ATP-like,6MSB_E_401_ATP.npz
RARE_LIGAND,8ABA_C_503_PC1.npz
GTP-like,8SNB_OL_501_GTP.npz
RARE_LIGAND,6PLT_D_505_UNL.npz
ZN-like,6ZJA_R_601_NI.npz
RARE_LIGAND,7FGG_K_1003_MGP.npz
CLA-like,6ZZX_4_604_CLA.npz
CLA-like,6L35_A_836_CLA.npz
RARE_LIGAND,7R4C_M_602_3PE.npz
CLA-like,7Y7B_L_202_CLA.npz
NAG,7EAZ_T_1_NAG.npz
NAG,7CWM_O_1_NAG.npz
NAG,7KDH_A_1315_NAG.npz
RARE_LIGAND,7TJ6_D_505_D21.npz
NAG,7SY1_L_1_NAG.npz
RARE_LIGAND,6CVM_C_2005_NA.npz
ADP-like,7BP9_A_901_ADP.npz
FMN-like,7W4L_A_502_FMN.npz
NAD-like,8ARI_W_501_NAD.npz
PX4-like,7JN1_C_508_MC3.npz
CLA-like,6L35_A_826_CLA.npz
RARE_LIGAND,7R4C_T_101_EHZ.npz
NAG,8DP1_K_1_NAG.npz
RARE_LIGAND,7LW1_D_801_YG1.npz
RARE_LIGAND,8B64_L_305_U10.npz
CLA-like,6KIF_H_1224_CLA.npz
NAG,7YVK_A_1308_NAG.npz
D12-like,7LI6_A_806_D12.npz
NAG,7TFN_W_1_NAG.npz
RARE_LIGAND,7VH0_A_401_JEV.npz
CLA-like,7Y7B_B_815_CLA.npz
NAG,7V79_Y_1_NAG.npz
1PE-like,7VFW_A_2406_R16.npz
BCR,6L35_L_301_BCR.npz
MAN-like,7QL6_L_5_MAN.npz
ZN-like,6S61_V_201_ZN.npz
NAG,7EPX_F_1_NAG.npz
LMT,7R4C_d_1203_LMT.npz
BGC-like,7PTR_C_904_BGC.npz
CLA-like,7Y7B_B_805_CLA.npz
ATP-like,6MSE_F_501_ATP.npz
RARE_LIGAND,6X5B_B_702_UOV.npz
ZN-like,7EV9_I_503_CU1.npz
LMT,8AB8_N_506_LMT.npz
MG-like,6RDJ_T_1002_MG.npz
NAG,6X6P_N_1_NAG.npz
1PE-like,7VFW_A_2416_R16.npz
NAG,7MN6_D_1_NAG.npz
RARE_LIGAND,6ZKI_g_201_ZMP.npz
RARE_LIGAND,7W4N_l_703_PEE.npz
RARE_LIGAND,7NVN_d_603_AF3.npz
NAG,7KIP_c_1_NAG.npz
NAG,6CDE_t_1_NAG.npz
NAG,8G3Q_v_1_NAG.npz
NAG,7CZT_D_1_NAG.npz
CLR,6WM2_0_304_CLR.npz
CLA-like,7BGI_B_1204_CLA.npz
NAG,7CU3_A_2002_NAG.npz
CLA-like,6WJ6_D_406_CLA.npz
NAG,6PM0_H_2_NAG.npz
GTP-like,7RFE_B_601_GTP.npz
CLA-like,7Y7B_A_843_CLA.npz
GTP-like,3JAS_K_501_GTP.npz
PLM-like,7VFX_R_404_PLM.npz
NAG,6CM3_a_2_NAG.npz
CLA-like,6KAD_b_610_CLA.npz
ZN-like,8ENL_B_603_FE.npz
CLA-like,7BGI_B_1214_CLA.npz
NAG,7N4Y_G_2_NAG.npz
ADP-like,6NJP_E_600_ADP.npz
CDL,7TGH_B4_201_CDL.npz
BMA-like,6OKP_I_3_BMA.npz
RARE_LIGAND,6Y79_4_503_3PE.npz
MAN-like,8G3V_Q_8_MAN.npz
CLA-like,8BD3_N_310_CLA.npz
RARE_LIGAND,7R4C_Y_401_3PE.npz
CLA-like,6ZZX_2_621_CLA.npz
RARE_LIGAND,6WEL_C_809_PX2.npz
CLA-like,7YCA_B_811_CLA.npz
NAG,6K7N_B_1_NAG.npz
CLR,6VXH_B_702_CLR.npz
BCR,7YCA_A_849_BCR.npz
GTP-like,8GLV_R6_501_GTP.npz
CLA-like,6ZZX_B_1206_CLA.npz
ATP-like,8BLY_F_602_ATP.npz
CA-like,8BM1_G_603_K.npz
NAG,7P5C_D_1_NAG.npz
RARE_LIGAND,8AB8_A_3003_XP4.npz
NAG,7Y5X_G_1_NAG.npz
HEC-like,8AB8_D_401_HEC.npz
RARE_LIGAND,7QSK_H_1_FME.npz
RARE_LIGAND,7FGG_L_1003_MGP.npz
CLA-like,7ZYV_A_304_CLA.npz
CLA-like,6ZZX_B_1216_CLA.npz
NAG,8G3N_c_1_NAG.npz
RARE_LIGAND,8JCW_3_1002_Z99.npz
CLR,7SK8_A_401_CLR.npz
RARE_LIGAND,6CNK_D_401_NCT.npz
CLA-like,8HW1_G_608_CLA.npz
NAG,8A95_C_1309_NAG.npz
RARE_LIGAND,8BD3_R_309_CHL.npz
RARE_LIGAND,7RQV_C_902_6OU.npz
NAG,7Z3Z_I_1_NAG.npz
ADP-like,6ZNL_D_800_ADP.npz
MG-like,8HSJ_A_1001_MG.npz
CLA-like,8AM5_a_827_CLA.npz
RARE_LIGAND,6EZM_M_406_5LD.npz
NAP-like,6ZKU_d_401_NDP.npz
ZN-like,6RD7_M_600_ZN.npz
NAP-like,7R41_P_501_NDP.npz
RARE_LIGAND,7PKD_C_303_PC.npz
CLA-like,7BLX_8_605_CLA.npz
ZN-like,7UMZ_B_5102_ZN.npz
BCL,7VZG_A_909_BCL.npz
ADP-like,6W23_A_801_ADP.npz
MG-like,6RE7_V_1002_MG.npz
NAG,7CZU_X_1_NAG.npz
NAG,7LWP_C_1310_NAG.npz
RARE_LIGAND,7NI5_B_3101_UF8.npz
MAN-like,8HFS_F_401_MAN.npz
CLA-like,7BLX_B_1222_CLA.npz
RARE_LIGAND,8BD3_y_608_CHL.npz
FMN-like,8B6F_AD_502_FMN.npz
SF4-like,7W20_A_501_SF4.npz
NAG,7WZ0_F_1_NAG.npz
ZN-like,7VML_A_6000_ZN.npz
RARE_LIGAND,7R3K_1_5009_CHL.npz
CLA-like,6LU1_B_835_CLA.npz
CDL,6TDV_A_502_CDL.npz
NAG,7EDF_N_1_NAG.npz
BCR,6YXR_J_4002_BCR.npz
SF4-like,7W20_B_302_SF4.npz
MG-like,8H9S_B_602_MG.npz
NAG,8G3O_s_2_NAG.npz
RARE_LIGAND,6Y90_B_309_MYS.npz
NAG,7WT7_G_1_NAG.npz
HG-like,7XM1_GA_202_BA.npz
RARE_LIGAND,8DRE_E_903_PEE.npz
NAG,8CZZ_Y_1_NAG.npz
CLA-like,6LU1_B_825_CLA.npz
RARE_LIGAND,7XJ0_B_1405_6OU.npz
RARE_LIGAND,6JPA_A_1909_PC1.npz
CLA-like,8HW1_F_607_CLA.npz
CTP-like,7WIZ_A_603_UTP.npz
CLA-like,6ZZX_A_1116_CLA.npz
ZN-like,6Z2X_F_2402_ZN.npz
CA-like,7PKD_E_302_CA.npz
CLA-like,6ZZX_K_1401_CLA.npz
CLA-like,7R3K_B_802_CLA.npz
ZN-like,7TZC_G_5104_ZN.npz
CLA-like,6ZZX_A_1106_CLA.npz
CA-like,6R7X_A_703_CA.npz
NAG,8FIS_p_1_NAG.npz
RARE_LIGAND,7R41_L_705_3PE.npz
CLR,7ZXN_E_501_CLR.npz
BCR,6ZZX_A_4003_BCR.npz
MAN-like,7W3X_A_4_MAN.npz
ADP-like,5FTJ_D_807_ADP.npz
BMA-like,8F2S_G_3_BMA.npz
NAG,7LWW_K_1_NAG.npz
ADP-like,8DBF_A_406_ADP.npz
CLA-like,7R3K_B_812_CLA.npz
MG-like,7JY5_F_901_MG.npz
SPM-like,7XQF_E_301_C14.npz
RARE_LIGAND,6PLU_B_607_UNL.npz
NAG,7WS0_Z_1_NAG.npz
NAG,7LBF_I_1_NAG.npz
RARE_LIGAND,7SBY_A_1408_8Z9.npz
RARE_LIGAND,7ZD6_4_85_2MR.npz
RARE_LIGAND,7K0N_H_902_POV.npz
RARE_LIGAND,6WJ6_E_101_HEM.npz
MG-like,6KOU_I_402_MG.npz
RARE_LIGAND,7BGI_9_502_LUT.npz
RARE_LIGAND,8DR8_B_903_PEE.npz
MG-like,8HH4_B_601_MG.npz
RARE_LIGAND,7LPA_D_903_LBN.npz
CLA-like,6KAD_A_405_CLA.npz
NAG,7UHF_F_2_NAG.npz
ATP-like,6Z1R_B_600_ATP.npz
BCR,6KAC_C_514_BCR.npz
FMN-like,6S6U_C_1501_FMN.npz
RARE_LIGAND,8ABI_T_201_PC1.npz
ZN-like,6ZJA_L_601_NI.npz
SF4-like,7BKD_A_707_SF4.npz
SO4-like,8DBM_C_402_PO4.npz
CLA-like,6YEZ_A_1123_CLA.npz
CYC-like,7EZX_MP_1001_CYC.npz
ADP-like,7R91_B_401_ADP.npz
NAG,8DLR_A_1306_NAG.npz
GTP-like,7SOM_GF_501_GTP.npz
FES-like,7R42_G_803_FES.npz
ATP-like,7TJT_B_600_ATP.npz
RARE_LIGAND,7PHI_A_601_PCF.npz
SF4-like,7V2F_B_302_SF4.npz
MG-like,6RER_X_602_MG.npz
CLA-like,7R3K_5_310_CLA.npz
SF4-like,7V2F_A_501_SF4.npz
MAN-like,8DP1_A_4_MAN.npz
RARE_LIGAND,6YJ4_T_201_EHZ.npz
ATP-like,7RL0_H_603_ATP.npz
RARE_LIGAND,7LR0_A_905_POV.npz
RARE_LIGAND,6HU9_H_604_PCF.npz
RARE_LIGAND,7QVI_M_501_CAP.npz
RARE_LIGAND,7LP9_A_912_NA.npz
SF4-like,7R42_G_802_SF4.npz
NAG,8G3V_K_1_NAG.npz
RARE_LIGAND,8SI7_B_1314_DU0.npz
ATP-like,7NJO_A_600_ATP.npz
CDL,6TDV_d_201_CDL.npz
ADP-like,8A2R_D_401_ADP.npz
NAP-like,7TGH_A9_401_NDP.npz
NAG,7TGW_E_1_NAG.npz
RARE_LIGAND,8H3E_C_1301_Q83.npz
RARE_LIGAND,7QSK_A_204_PC1.npz
ZN-like,6S61_H_201_ZN.npz
NAG,7MW5_P_1_NAG.npz
RARE_LIGAND,6ZZX_3_603_CHL.npz
ADP-like,5FTL_D_900_ADP.npz
PEG-like,7LI9_A_903_HP6.npz
RARE_LIGAND,7VCF_T_212_SEP.npz
PLC,7ZO8_B_601_PLC.npz
MG-like,8AGC_A_1004_MG.npz
ATP-like,7U9T_B_5002_ATP.npz
RARE_LIGAND,6KAC_y_1621_LUT.npz
ZN-like,7OJ5_A_301_MN.npz
NAG,8G4T_q_2_NAG.npz
CYC-like,7SC9_AO_200_CYC.npz
ATP-like,7BPA_A_902_ANP.npz
SF4-like,7V33_M_802_SF4.npz
CLA-like,6YEZ_B_1223_CLA.npz
CLA-like,7Y7B_3_611_CLA.npz
FES-like,6ZKI_2_300_FES.npz
MG-like,6JCZ_H_401_MG.npz
RARE_LIGAND,8IO9_L_902_TPP.npz
CLA-like,7EW6_A_824_CLA.npz
RARE_LIGAND,8DFD_D_600_CLF.npz
MAN-like,6OKP_r_4_MAN.npz
NAG,8DLT_F_1_NAG.npz
RARE_LIGAND,7MIY_A_2410_3PE.npz
RARE_LIGAND,8AC5_A_3003_XP4.npz
SF4-like,8DFD_H_301_SF4.npz
NAG,7YSG_I_1_NAG.npz
CLA-like,7Y7B_3_601_CLA.npz
ADP-like,6PQV_F_500_ADP.npz
RARE_LIGAND,6PLU_C_608_UNL.npz
CLA-like,7EW6_A_834_CLA.npz
FES-like,7V33_M_803_FES.npz
BMA-like,7ZLK_X_3_BMA.npz
GTP-like,8GLV_BJ_501_GTP.npz
RARE_LIGAND,7LCJ_R_501_UK4.npz
CLR,8SI7_D_1307_CLR.npz
RARE_LIGAND,7QVI_G_187_KCX.npz
RARE_LIGAND,6WM2_0_301_WSS.npz
GTP-like,8SNB_AM_501_GTP.npz
ADP-like,8DBF_C_402_ADP.npz
NAG,8DOW_O_1_NAG.npz
CLA-like,6WJ6_C_509_CLA.npz
NAG,7KSG_C_1314_NAG.npz
CLA-like,7YCA_N_202_CLA.npz
NAG,6PZZ_P_2_NAG.npz
CLA-like,6KIF_n_1501_CLA.npz
ADP-like,7NVL_q_601_ADP.npz
AGS,6UKS_C_800_AGS.npz
FMN-like,6S6U_D_1501_FMN.npz
CDL,6YNY_B_402_CDL.npz
NAG,6X3U_A_404_NAG.npz
RARE_LIGAND,8AB7_N_502_HEM.npz
RARE_LIGAND,7YNJ_A_701_GYP.npz
NAG,7OAN_E_1_NAG.npz
SF4-like,7W4L_M_801_SF4.npz
CYC-like,7SC9_BR_200_CYC.npz
RARE_LIGAND,7R41_H_1_FME.npz
CLA-like,8HW1_D_603_CLA.npz
ADP-like,8DZG_A_602_ADP.npz
NAG,7V82_X_1_NAG.npz
NAG,6ZGF_a_1_NAG.npz
CLA-like,7Y7B_a_603_CLA.npz
CYC-like,7SCC_BF_200_CYC.npz
RARE_LIGAND,7YCA_6_606_CHL.npz
ATP-like,8BM1_H_603_ATP.npz
CLA-like,6KAC_G_610_CLA.npz
RARE_LIGAND,8AB7_I_201_PC1.npz
F3S,7UTD_F_404_F3S.npz
NAG,6CDE_BA_1_NAG.npz
RARE_LIGAND,6KPJ_B_404_9TY.npz
ZN-like,7YVU_A_703_ZN.npz
ATP-like,8OUZ_D_301_ATP.npz
FMN-like,6YJ4_F_501_FMN.npz
GTP-like,7DPT_A_701_GTP.npz
SF4-like,6Y79_A_801_SF4.npz
CLA-like,8BD3_3_301_CLA.npz
RARE_LIGAND,8F79_D_903_PEE.npz
CA-like,6WLV_A_402_K.npz
RARE_LIGAND,8AB8_C_502_HEM.npz
SF4-like,6YJ4_I_6302_SF4.npz
CA-like,7BYL_A_704_K.npz
RARE_LIGAND,6WHG_A_703_PWE.npz
ADP-like,8DMX_A_401_ADP.npz
NAG,7XU5_M_1_NAG.npz
RARE_LIGAND,6YNY_i_302_UQ8.npz
NAG,6XM3_A_1307_NAG.npz
NAG,7KE4_P_1_NAG.npz
RARE_LIGAND,7L2R_B_801_XJ7.npz
CLA-like,7R3K_8_307_CLA.npz
FAD-like,7KOE_F_701_FAD.npz
RARE_LIGAND,8FWW_A_1009_2J9.npz
AGS,7JY5_D_903_AGS.npz
NAG,7V89_O_2_NAG.npz
AMP-like,8FUZ_G_601_IMP.npz
ADP-like,7UUW_E_401_ADP.npz
CLA-like,7R3K_A_809_CLA.npz
NAG,6J8G_E_1_NAG.npz
RARE_LIGAND,6ZJA_D_219_KCX.npz
NAG,8ENU_C_2_NAG.npz
CYC-like,7EXT_03_902_CYC.npz
ZN-like,7PBZ_B_503_ZN.npz
ADP-like,7PM3_C_402_ADP.npz
SPM-like,7XS6_B_1201_C14.npz
PLC,7S4H_J_302_PLC.npz
AGS,5VFS_F_501_AGS.npz
RARE_LIGAND,8AM5_b_848_LMG.npz
SF4-like,7P7C_G_1002_SF4.npz
CLA-like,7R3K_A_819_CLA.npz
CA-like,7VNN_E_901_CA.npz
HG-like,7XM1_C_201_BA.npz
MG-like,6KQ4_G_401_MG.npz
NAG,7TB8_Q_1_NAG.npz
AMP-like,6U8E_B_601_IMP.npz
MG-like,6KPI_D_401_MG.npz
RARE_LIGAND,7W00_l_704_PEE.npz
RARE_LIGAND,8HW1_C_613_32N.npz
AMP-like,7RES_E_603_IMP.npz
ADP-like,7NVN_e_601_ADP.npz
GTP-like,8GLV_Q4_501_GTP.npz
CLA-like,7S3D_H_1205_CLA.npz
ATP-like,8G0A_C_600_ATP.npz
CDL,7AK6_L_702_CDL.npz
RARE_LIGAND,6PLT_C_510_UNL.npz
RARE_LIGAND,7W9P_A_2018_PCW.npz
SPM-like,7XS6_A_2007_C14.npz
RARE_LIGAND,8DFD_G_602_ALF.npz
CA-like,7KCM_B_803_K.npz
RARE_LIGAND,7SB3_J_1410_8Z9.npz
RARE_LIGAND,7W31_Q_118_2MR.npz
ATP-like,7RFE_D_603_ATP.npz
RARE_LIGAND,7R42_d_1202_3PE.npz
NAG,7MJM_M_1_NAG.npz
RARE_LIGAND,6ZKB_L_1_FME.npz
RARE_LIGAND,7S8C_A_701_ECL.npz
CYC-like,7SCB_AA_200_CYC.npz
RARE_LIGAND,6VXH_B_701_STI.npz
CLA-like,6ZZX_3_601_CLA.npz
HG-like,7XM1_AB_201_BA.npz
CYC-like,7VEA_aQ_201_CYC.npz
CLA-like,7S3D_a_1131_CLA.npz
GTP-like,8SNB_VI_501_GTP.npz
NAG,6VI0_C_1392_NAG.npz
CLA-like,6ZZX_A_1129_CLA.npz
CLA-like,7BLX_3_618_CLA.npz
LMT,7R42_L_702_LMT.npz
CA-like,8AE1_C_1205_CA.npz
NAG,8F2S_B_601_NAG.npz
CA-like,7YAI_A_1002_CA.npz
NAG,7WYU_F_1_NAG.npz
ADP-like,7NII_H_1000_ADP.npz
LMT,7R4C_A_1001_LMT.npz
LMT,8AC4_C_506_LMT.npz
NAG,8G3N_V_1_NAG.npz
SF4-like,7R4C_G_801_SF4.npz
MG-like,7RLH_D_904_MG.npz
NAG,7UZA_E_1_NAG.npz
CLA-like,6ZZX_A_1139_CLA.npz
ZN-like,7TGH_S6_201_ZN.npz
RARE_LIGAND,6VM2_A_801_PIO.npz
NAG,6ZP1_O_1_NAG.npz
CL-like,7DD7_B_1102_CL.npz
MG-like,6S6Z_A_3001_MG.npz
NAG,8FIS_e_1_NAG.npz
RARE_LIGAND,8DMX_B_73_HIC.npz
RARE_LIGAND,6X15_A_518_6OU.npz
BCL,8B64_g_101_BCL.npz
CLA-like,6ZZX_B_1239_CLA.npz
RARE_LIGAND,8F8T_E_73_HIC.npz
1PE-like,7VFS_A_2405_R16.npz
BCL,7O0X_L_303_BCL.npz
RARE_LIGAND,8EYK_E_2601_X5O.npz
RARE_LIGAND,7X9W_G_31_CSS.npz
ADN-like,7LD3_R_401_ADN.npz
F3S,7UTD_N_402_F3S.npz
ADP-like,5OOF_C_401_ADP.npz
RARE_LIGAND,7DPT_D_706_5ZL.npz
MG-like,7QVI_O_502_MG.npz
AGS,6DJU_C_901_AGS.npz
RARE_LIGAND,7E1V_N_609_MQ9.npz
RARE_LIGAND,6YNY_d_301_PC1.npz
CLA-like,6ZZX_B_1229_CLA.npz
1PE-like,7VFS_A_2415_R16.npz
AGS,7W8G_5_2001_AGS.npz
RARE_LIGAND,6ZZX_8_801_LHG.npz
NAG,7SBY_J_1405_NAG.npz
CA-like,7UHF_D_1203_CA.npz
RARE_LIGAND,7VFS_A_2412_Y01.npz
RARE_LIGAND,8EE6_A_2212_UNL.npz
HEC-like,6OVH_H_202_HEC.npz
CLA-like,8HG3_S_302_CLA.npz
RARE_LIGAND,8BZY_A_602_SZU.npz
CLA-like,8AM5_a_818_CLA.npz
CLA-like,6WJ6_B_602_CLA.npz
RARE_LIGAND,7V2C_W_201_PEE.npz
GTP-like,8GLV_GD_501_GTP.npz
ZN-like,7Y6P_D_201_FE2.npz
RARE_LIGAND,7MIU_C_604_ZG4.npz
ATP-like,7WIW_A_901_ATP.npz
RARE_LIGAND,7Y7B_A_847_8CT.npz
NAD-like,8ARI_H_501_NAD.npz
RARE_LIGAND,5GJV_A_1902_PC1.npz
CLA-like,6J3Y_b_610_CLA.npz
RARE_LIGAND,6GIQ_C_403_HEM.npz
RARE_LIGAND,7BYM_G_702_PT5.npz
CLA-like,6WJ6_B_612_CLA.npz
CLA-like,8AM5_a_808_CLA.npz
NAG,7M3G_I_1_NAG.npz
NAG,7T9M_A_2_NAG.npz
ATP-like,8APA_A1_601_ATP.npz
NAG,7TB8_C_1305_NAG.npz
CLA-like,7VZG_a_913_CLA.npz
NAG,8H3N_C_1307_NAG.npz
CLA-like,8HG3_S_312_CLA.npz
CDL,8ABI_L_3002_CDL.npz
RARE_LIGAND,7P3Q_D_202_DTP.npz
ZN-like,7ZYY_B_1202_MN.npz
SF4-like,7V2E_M_801_SF4.npz
CLA-like,8BD3_b_604_CLA.npz
RARE_LIGAND,7TAP_J_201_KJL.npz
NAG,7K9J_w_1_NAG.npz
RARE_LIGAND,8BD3_G_607_CHL.npz
RARE_LIGAND,8BD3_g_316_LUT.npz
RARE_LIGAND,7TGH_AM_201_PC1.npz
RARE_LIGAND,6X89_AL_401_PC1.npz
NAG,7JM7_E_1_NAG.npz
RARE_LIGAND,6GIQ_N_404_HEM.npz
RARE_LIGAND,6VZ1_B_502_6OU.npz
ADP-like,7Z8M_H_800_ADP.npz
CLA-like,8BD3_b_614_CLA.npz
RARE_LIGAND,6ZZX_B_2002_PQN.npz
NAG,7XU1_O_1_NAG.npz
ADP-like,7TMQ_A_702_ADP.npz
CLA-like,7EW6_B_810_CLA.npz
ADP-like,6WM2_C_701_ADP.npz
NAG,7EDG_g_1_NAG.npz
BCR,7EW6_A_848_BCR.npz
NAG,7SBX_R_1_NAG.npz
NAG,7D00_R_1_NAG.npz
CLA-like,6KIF_B_1021_CLA.npz
ADP-like,6ZQN_E_600_ADP.npz
RARE_LIGAND,7YCA_A_847_LHG.npz
CLR,7SK3_A_608_CLR.npz
NAG,7KDH_C_1309_NAG.npz
SF4-like,6YEZ_A_3001_SF4.npz
CLA-like,6L35_2_609_CLA.npz
MAN-like,8G3V_F_6_MAN.npz
NAG,6VI0_i_1_NAG.npz
HOH-like,7UUR_C_603_OH.npz
RARE_LIGAND,6VYI_B_501_6OU.npz
NAG,6X98_M_1_NAG.npz
RARE_LIGAND,6KAD_a_413_LMG.npz
NAG,6OKP_m_1_NAG.npz
HEC-like,7LQ5_C_305_HEC.npz
NAG,8G4T_4_1_NAG.npz
RARE_LIGAND,7TYA_B_539_KR3.npz
RARE_LIGAND,8F79_A_902_PEE.npz
